xcoord,ycoord,zcoord,atom_num,mat_org,matnum_org,surf_flag,num_neighbor,nb_vector_x,nb_vector_y,nb_vector_z,nb_vector_sum,polar_delta,R_atomic(A)
0.907866245,2.929969783,4.611162245,1,Pr,36,internal,11,0.00011770309705461113,-5.280977495913941e-05,3.43751257387543,3.4375125762962053,157.50530268324442,1.82
0.907866245,2.929969783,10.748922525,2,Pr,36,2NN,7,8.842308336443061e-05,-4.784067902396938e-05,-8.570857551429093,8.57085755201873,124.13721248708711,1.82
0.907866245,0.67874966,1.526325724,3,Pr,36,2NN,7,9.281695867269235e-05,-6.163027958872025e-05,8.57164571868658,8.57164571941067,124.13724272181037,1.82
0.907866245,0.67874966,7.66408641,4,Pr,36,internal,11,0.00013311613283262247,-9.670660084465377e-05,-3.436871443862498,3.436871447800974,157.50765783909299,1.82
4.807210664,2.929969783,4.611162245,5,Pr,36,internal,11,-0.0004076645326174244,4.0131940709509095e-07,3.437503042723601,3.437503066896748,157.50570012747704,1.82
4.807210664,2.929969783,10.748922525,6,Pr,36,2NN,7,-0.0002774649799617279,-4.943398645762542e-06,-8.570839616678924,8.570839621171556,124.13721356872551,1.82
4.807093876,0.67874966,1.526325724,7,Pr,36,2NN,7,0.0003633212083646963,-4.767370186742337e-05,8.571619677316686,8.571619685149225,124.13723860059962,1.82
4.807093876,0.67874966,7.66408641,8,Pr,36,internal,11,0.0005233193076421561,-8.1778185041681e-05,-3.4368623827635743,3.4368624235785297,157.5075729619442,1.82
8.706438644,2.929969783,4.611162245,9,Pr,36,internal,11,-2.002193362197773e-05,1.5548424152411755e-05,3.437512092607847,3.4375120927013203,157.5050297491399,1.82
8.706438644,2.929969783,10.748922525,10,Pr,36,2NN,7,-8.925542572313372e-06,9.168491592048689e-06,-8.570865607623059,8.57086560763261,124.13723458177668,1.82
8.706438296,0.67874966,1.526325724,11,Pr,36,2NN,7,-2.4391803755685615e-06,-4.590744443033756e-06,8.571637380589,8.571637380590577,124.13723858907366,1.82
8.706438296,0.67874966,7.66408641,12,Pr,36,internal,11,-1.6838920821049541e-06,-2.83457733721848e-05,-3.4368720228546947,3.436872022971999,157.50075584953797,1.82
-1.041747571,6.306799967,4.611162245,13,Pr,36,internal,11,-3.75824718037987e-05,8.826707621012453e-05,3.4374911154530876,3.4374911167917848,157.5068175652515,1.82
-1.041747571,6.306799967,10.748922525,14,Pr,36,2NN,7,-3.7361685997439054e-05,6.481848121558942e-05,-8.57085414390981,8.570854144236343,124.13717802173838,1.82
-1.041747571,4.055579844,1.526325724,15,Pr,36,2NN,7,-4.098411358621767e-06,-7.552955238243619e-06,8.571671935347172,8.57167193535148,124.13724257742905,1.82
-1.041747571,4.055579844,7.66408641,16,Pr,36,internal,11,6.6111492257902625e-06,-1.398799994711819e-05,-3.4368702199284193,3.4368702199632435,157.50574443995478,1.82
2.857596849,6.306799967,4.611162245,17,Pr,36,internal,11,-0.0005629601271450192,0.0001414774346731873,3.437481584779425,3.437481633789137,157.5095552772798,1.82
2.857596849,6.306799967,10.748922525,18,Pr,36,2NN,7,-0.000403257311240246,0.00010771522504238185,-8.570836208391682,8.570836218555161,124.13723210285082,1.82
2.85748006,4.055579844,1.526325724,19,Pr,36,2NN,7,0.00026640489145879354,6.403739468779923e-06,8.571645894162451,8.571645898304746,124.13724253511646,1.82
2.85748006,4.055579844,7.66408641,20,Pr,36,internal,11,0.00039681371893940387,9.403770048210802e-07,-3.4368611588899247,3.436861181797747,157.50680399543938,1.82
6.756824829,6.306799967,4.611162245,21,Pr,36,internal,11,-0.00017531809230875162,0.0001566247766731088,3.4374906342133174,3.4374906422522855,157.50867575728194,1.82
6.756824829,6.306799967,10.748922525,22,Pr,36,2NN,7,-0.00013471827950245485,0.00012182731292675886,-8.570862199923724,8.570862201848321,124.13723295167719,1.82
6.75682448,4.055579844,1.526325724,23,Pr,36,2NN,7,-9.935397787375067e-05,4.948715736727283e-05,8.571663597224433,8.57166359794309,124.13715494825604,1.82
6.75682448,4.055579844,7.66408641,24,Pr,36,internal,11,-0.00012818823814061457,5.437352613268942e-05,-3.436870798888676,3.436870801709367,157.5062344035373,1.82
-2.991419781,9.683731293,4.611162245,25,Pr,36,internal,11,0.00027476978255214224,-0.00022772432061068937,3.437506858283622,3.4375068768082104,157.50761852635708,1.82
-2.991419781,9.683731293,10.748922525,26,Pr,36,2NN,7,0.00019087359523195513,-0.00013710784365794648,-8.5708195315101,8.570819534732154,124.13718257003615,1.82
-2.991361212,7.432409726,1.526325724,27,Pr,36,2NN,7,-0.0001358979774915836,0.00018087998440893815,8.571637009339645,8.571637012325413,124.13719151696736,1.82
-2.991361212,7.432409726,7.66408641,28,Pr,36,internal,11,-0.0001801585368848002,0.00026057369848292433,-3.4368614658985557,3.4368614804984676,157.50739809160902,1.82
0.907924639,9.683731293,4.611162245,29,Pr,36,internal,11,-0.00025060372643752386,-0.0001745161723286648,3.4374973273075917,3.4374973408724196,157.50871222243717,1.82
0.907924639,9.683731293,10.748922525,30,Pr,36,2NN,7,-0.0001750180094693965,-9.421318550384417e-05,-8.570801597428433,8.570801599733201,124.13722765215553,1.82
0.907866419,7.432409726,1.526325724,31,Pr,36,2NN,7,0.0001346053331170438,0.0001948383551246824,8.571610968347148,8.571610971618446,124.1371532929239,1.82
0.907866419,7.432409726,7.66408641,32,Pr,36,internal,11,0.00021004367899326042,0.0002755043241265964,-3.4368524052024587,3.4368524226633452,157.27977703800508,1.82
4.807152619,9.683731293,4.611162245,33,Pr,36,internal,11,0.0001370354556953349,-0.000159366015804685,3.4375063772894117,3.4375063837150353,157.5094903779942,1.82
4.807152619,9.683731293,10.748922525,34,Pr,36,2NN,7,9.351839794102812e-05,-8.009867266273174e-05,-8.570827587563427,8.570827588447909,124.13724346709711,1.82
4.807210839,7.432409726,1.526325724,35,Pr,36,2NN,7,-0.0002311540918646937,0.00023792054512100647,8.571628670760916,8.571628677179673,124.13723305199096,1.82
4.807210839,7.432409726,7.66408641,36,Pr,36,internal,11,-0.0003149584602391135,0.000328935915894335,-3.436862045026246,3.436862075198779,157.50633343734347,1.82
0.907866245,2.929969783,2.181205726,37,O,63,internal,17,0.0001008625854537204,-5.133868612394732e-05,10.17343946916642,10.173439469795948,134.0948283752059,0.74
0.907866245,2.929969783,8.318693289,38,O,63,internal,18,0.00013011105378857302,-5.628936079360436e-05,-2.400432046068848,2.4004320502550485,179.99966552116615,0.74
0.907866245,0.67874966,3.95655496,39,O,63,internal,18,0.00013244745383811374,-9.627544581003455e-05,1.4010325135314239,1.4010325230998275,179.99978920607046,0.74
0.907866245,0.67874966,10.094315646,40,O,63,internal,17,0.0001135284423756655,-7.341815379480199e-05,-9.175065939982991,9.175065940979112,134.0914475177063,0.74
-1.041747571,1.804359722,0.0,41,O,63,2NN,13,2.2463272642159193e-05,-9.583573056692885e-06,13.325826339432792,13.32582633945517,63.977996309633994,0.74
-1.041747571,1.804359722,6.137760686,42,O,63,internal,12,3.449954497772028e-05,-1.3392882287188712e-05,-0.0006655626444400653,0.0006665907451905412,149.99929948501662,0.74
-1.041747571,1.804359722,12.275248249,43,O,63,2NN,13,1.2103677274055702e-05,-3.847371585874448e-06,-13.325565738263123,13.325565738269175,63.977863823241194,0.74
4.807210664,2.929969783,2.181205726,44,O,63,internal,17,-0.00036667388040605495,-1.049617941428771e-05,10.1734304187217,10.173430425335,134.09502435386065,0.74
